date,Close,Open,High,Low,Volume
2012/6/12,148.81,150.25,150.25,148.75,6.07K
2012/6/11,149.88,148.66,150.22,147.5,8.04K
2012/6/8,149.22,149.41,150.84,149.09,6.05K
2012/6/7,149.06,149.25,149.81,148.72,10.27K
2012/6/6,149.34,150.91,151.16,149.03,20.85K
2012/6/5,151.22,151.97,152.25,150.78,13.29K
2012/6/4,151.88,152.81,153.09,151.72,32.18K
2012/6/1,152.62,150.72,152.97,150.47,53.80K
2012/5/31,150.28,149.62,151.38,149.12,202.43K
2012/5/30,149.66,147.53,149.88,147.47,687.85K
2012/5/29,147.81,147.66,148.25,147.06,767.90K
2012/5/28,147.05,146.66,147.11,146.49,-
2012/5/25,147.72,147.16,147.91,146.97,412.36K
2012/5/24,147.5,147.84,148.5,147.03,658.98K
2012/5/23,148.28,147.25,148.56,147.06,582.19K
2012/5/22,146.78,147.72,147.78,146.69,485.57K
2012/5/21,147.91,148.06,148.22,147.31,339.67K
